State_code,State,Municipality,Municipal_code,Year,Treatment,MajorHighway,MajorPort,Airports,Railline,Oilline,Intlborder,Shoreline,Poppies,MajCity,Mayor,MayorParty,Attack,Attack_count,Incumbent,Population,Homicidio,id_code
16,Michoacan,Huetamo,38,2018,1,1,0,1,0,0,0,0,1,0,Elías Ibarra Torres,PRI,1,2,1,8606,1,16-38
19,Nuevo Leon,Montemorelos,38,2018,1,1,0,0,0,0,0,0,0,0,Gerardo Javier Treviño Rodríguez,PRI/PVEM/ALIANZA,0,0,0,8606,1,19-38
21,Puebla,Cuapiaxtla,38,2018,1,1,0,0,0,0,0,0,0,0,Pablo Flores Andrade,PRI/PVEM,0,0,0,8606,0,21-38
24,San Luis Potosi,Tampacán,38,2018,1,1,0,0,0,0,0,0,0,0,Baldemar OrtaLopez,PRI,0,0,0,8606,0,24-38
26,Sonora,Moctezuma,38,2018,1,1,0,0,0,0,0,0,0,0,Hector Sagasta Molina,PRI/PVEM/ALIANZA,0,0,0,101971,12,26-38
28,Tamaulipas,Tampico,38,2018,1,1,1,1,1,1,0,1,0,1,Magdalena Peraza Guerra,PRI-PVEM-ALIANZA,0,0,0,101971,12,28-38
29,Tlaxcala,Tzompantepec,38,2018,0,0,0,0,0,0,0,0,0,0,Victor Castro Lopez,PRD,1,1,0,101971,7,29-38
30,Veracruz,Coatepec,38,2018,0,1,0,0,1,1,0,0,0,0,Roberto Perez Moreno,CVPA,0,0,0,101971,7,30-38
31,Yucatan,Hunucmá,38,2018,1,1,0,0,0,0,0,0,0,0,Jose Alberto Padron Romero,PAN,0,0,0,101971,29,31-38
32,Zacatecas,Pinos,38,2018,1,1,0,0,0,0,0,0,0,0,J. Marcos Rodriguez Flores,PRI-PVEM,0,0,0,101971,29,32-38
7,Chiapas,Huixtán,38,2019,1,1,0,0,0,0,0,0,0,0,Javier Sebastián Jiménez Sántiz,PRD,0,0,0,101971,35,Jul-38
8,Chihuahua,Julimes,38,2019,1,0,0,0,0,0,0,0,0,0,Angélica Luján Jiménez,PAN,0,0,0,101971,35,Aug-38
5,Coahuila,Zaragoza,38,2019,1,1,0,0,0,0,0,0,0,0,Ángeles Eloiza Flores Torres,PRI,0,0,0,101971,19,May-38
10,Durango,Vincente Guerrero,38,2019,0,1,0,0,0,0,0,0,0,0,Gerardo Galaviz Martínez,PAN,0,0,0,101971,19,Oct-38
11,Guanajuato,Tarandacuao,38,2019,1,1,0,0,1,1,0,0,0,0,María Juana Campos Alegría,PAN,0,0,0,101971,24,Nov-38
12,Guerrero,Zihuatanejo de Azueta,38,2019,1,0,0,1,0,1,0,0,1,0,Jorge Sánchez Allec,PVEM,0,0,0,101971,24,Dec-38
13,Hidalgo,Mineral del Chico,38,2019,0,0,0,0,0,0,0,0,0,0,Alfredo Hernández Morales,PRD,0,0,0,101971,4,13-38
14,Jalisco,Guachinango,38,2019,1,1,0,0,0,0,0,0,0,0,Domingo Véliz Peña,PAN,0,0,0,101971,4,14-38
15,Mexico,Isidro Fabela,38,2019,1,0,0,0,0,0,0,0,0,0,Enrique Vargas del Villar,PRI,0,0,0,58376,9,15-38
16,Michoacan,Huetamo,38,2019,1,1,0,1,0,0,0,0,1,0,Juan Luis García Conejo,PAN,0,0,0,58376,7,16-38
19,Nuevo Leon,Montemorelos,38,2019,1,1,0,0,0,0,0,0,0,0,Luis Fernando Garza Guerrero,PRI,0,0,0,58376,9,19-38
21,Puebla,Cuapiaxtla,38,2019,1,1,0,0,0,0,0,0,0,0,Joel Martínez Gloria,CP,0,0,0,58376,7,21-38
24,San Luis Potosi,Tampacán,38,2019,1,1,0,0,0,0,0,0,0,0,Juan Antonio Acosta Medina,ALIANZA,0,0,0,58376,11,24-38
26,Sonora,Moctezuma,38,2019,1,1,0,0,0,0,0,0,0,0,Cruz Adriana Sepúlveda Rodríguez,PRI,0,0,0,58376,7,26-38
28,Tamaulipas,Tampico,38,2019,1,1,1,1,1,1,0,1,0,1,Jesús Antonio Nader Nasrallah,PAN,0,0,0,58376,13,28-38
29,Tlaxcala,Tzompantepec,38,2019,0,0,0,0,0,0,0,0,0,0,Arturo Rivera Mora,PAN,0,0,0,20204,1,29-38
30,Veracruz,Coatepec,38,2019,0,1,0,0,1,1,0,0,0,0,Luis Enrique Fernández Peredo,PAN,0,0,0,20204,2,30-38
31,Yucatan,Hunucmá,38,2019,1,1,0,0,0,0,0,0,0,0,Alberto Padrón,PAN,0,0,0,20204,4,31-38
32,Zacatecas,Pinos,38,2019,1,1,0,0,0,0,0,0,0,0,Herminio Briones Oliva,PRI,0,0,0,20204,7,32-38
7,Chiapas,Huixtán,38,2020,1,1,0,0,0,0,0,0,0,0,Javier Sebastián Jiménez Sántiz,PRD,0,0,0,20204,2,Jul-38
8,Chihuahua,Julimes,38,2020,1,0,0,0,0,0,0,0,0,0,Angélica Luján Jiménez,PAN,0,0,0,20204,3,Aug-38
5,Coahuila,Zaragoza,38,2020,1,1,0,0,0,0,0,0,0,0,Ángeles Eloiza Flores Torres,PRI,0,0,0,20204,0,May-38
10,Durango,Vincente Guerrero,38,2020,0,1,0,0,0,0,0,0,0,0,Gerardo Galaviz Martínez,PAN,0,0,0,16116,1,Oct-38
11,Guanajuato,Tarandacuao,38,2020,1,1,0,0,1,1,0,0,0,0,María Juana Campos Alegría,PAN,0,0,0,16116,1,Nov-38
12,Guerrero,Zihuatanejo de Azueta,38,2020,1,0,0,1,0,1,0,0,1,0,Jorge Sánchez Allec,PVEM,0,0,0,16116,3,Dec-38
13,Hidalgo,Mineral del Chico,38,2020,0,0,0,0,0,0,0,0,0,0,Alfredo Hernández Morales,PRD,0,0,0,16116,1,13-38
14,Jalisco,Guachinango,38,2020,1,1,0,0,0,0,0,0,0,0,Domingo Véliz Peña,PAN,0,0,0,16116,1,14-38
15,Mexico,Isidro Fabela,38,2020,1,0,0,0,0,0,0,0,0,0,Enrique Vargas del Villar,PRI,0,0,0,16116,2,15-38
16,Michoacan,Huetamo,38,2020,1,1,0,1,0,0,0,0,1,0,Juan Luis García Conejo,PAN,0,0,0,16116,1,16-38
19,Nuevo Leon,Montemorelos,38,2020,1,1,0,0,0,0,0,0,0,0,Luis Fernando Garza Guerrero,PRI,0,0,0,97850,7,19-38
21,Puebla,Cuapiaxtla,38,2020,1,1,0,0,0,0,0,0,0,0,Joel Martínez Gloria,CP,0,0,0,97850,9,21-38
24,San Luis Potosi,Tampacán,38,2020,1,1,0,0,0,0,0,0,0,0,Juan Antonio Acosta Medina,ALIANZA,0,0,0,97850,6,24-38
26,Sonora,Moctezuma,38,2020,1,1,0,0,0,0,0,0,0,0,Cruz Adriana Sepúlveda Rodríguez,PRI,0,0,0,97850,13,26-38
28,Tamaulipas,Tampico,38,2020,1,1,1,1,1,1,0,1,0,1,Jesús Antonio Nader Nasrallah,PAN,0,0,0,97850,14,28-38
29,Tlaxcala,Tzompantepec,38,2020,0,0,0,0,0,0,0,0,0,0,Arturo Rivera Mora,PAN,0,0,0,97850,37,29-38
30,Veracruz,Coatepec,38,2020,0,1,0,0,1,1,0,0,0,0,Luis Enrique Fernández Peredo,PAN,0,0,0,97850,22,30-38
31,Yucatan,Hunucmá,38,2020,1,1,0,0,0,0,0,0,0,0,Alberto Padrón,PAN,0,0,0,32647,0,31-38
32,Zacatecas,Pinos,38,2020,1,1,0,0,0,0,0,0,0,0,Herminio Briones Oliva,PRI,0,0,0,32647,3,32-38
7,Chiapas,Huixtán,38,2021,1,1,0,0,0,0,0,0,0,0,,PT,0,0,0,32647,1,Jul-38
8,Chihuahua,Julimes,38,2021,1,0,0,0,0,0,0,0,0,0,José Moncayo Porras,PRI,0,0,0,32647,2,Aug-38
5,Coahuila,Zaragoza,38,2021,1,1,0,0,0,0,0,0,0,0,Laura María Galindo Dovalina,PRI-PRD,0,0,0,32647,4,May-38
10,Durango,Vincente Guerrero,38,2021,0,1,0,0,0,0,0,0,0,0,NA,NA,0,0,0,32647,6,Oct-38
11,Guanajuato,Tarandacuao,38,2021,1,1,0,0,1,1,0,0,0,0,Has not occured,Has not occured,0,0,0,32647,9,Nov-38
12,Guerrero,Zihuatanejo de Azueta,38,2021,1,0,0,1,0,1,0,0,1,0,Jorge Sánchez Allec,PRI-PRD,0,0,0,9750,2,Dec-38
13,Hidalgo,Mineral del Chico,38,2021,0,0,0,0,0,0,0,0,0,0,Has not occured,Has not occured,0,0,0,9750,0,13-38
14,Jalisco,Guachinango,38,2021,1,1,0,0,0,0,0,0,0,0,Feliciano Castro Lopez,HAGAMOS,0,0,0,9750,2,14-38
15,Mexico,Isidro Fabela,38,2021,1,0,0,0,0,0,0,0,0,0,Romina Contreras Carrasco,PAN,0,0,0,9750,0,15-38
16,Michoacan,Huetamo,38,2021,1,1,0,1,0,0,0,0,1,0,Pablo Varona Estrada,PAN-PRD,0,0,0,9750,0,16-38
19,Nuevo Leon,Montemorelos,38,2021,1,1,0,0,0,0,0,0,0,0,Miguel Angel Salazar Rangel,PRI,0,0,0,9750,0,19-38
21,Puebla,Coyomeapan,38,2021,1,0,0,0,0,0,0,0,0,0,Rodolfo García López,PT,0,0,0,9750,1,21-38
24,San Luis Potosi,Tampacán,38,2021,1,1,0,0,0,0,0,0,0,0,José Luis Meza Vidales,MRN,0,0,0,10706,0,24-38
26,Sonora,Moctezuma,38,2021,1,1,0,0,0,0,0,0,0,0,José Alfredo Quijada Márquez,Morena,0,0,0,10706,11,26-38
28,Tamaulipas,Tampico,38,2021,1,1,1,1,1,1,0,1,0,1,Jesús Antonio Nader Nasrallah,PAN,0,0,0,10706,0,28-38
29,Tlaxcala,Tzompantepec,38,2021,0,0,0,0,0,0,0,0,0,0,Manuel Ramos Montiel,PRI,0,0,0,10706,1,29-38
30,Veracruz,Coatepec,38,2021,0,1,0,0,1,1,0,0,0,0,Raymundo Andrade Rivera,PVEM-PT-Morena,0,0,0,10706,3,30-38
31,Yucatan,Hunucmá,38,2021,1,1,0,0,0,0,0,0,0,0,Edna Marisa Franco Ceballos,Morena,0,0,0,10706,2,31-38
32,Zacatecas,Pinos,38,2021,1,1,0,0,0,0,0,0,0,0,Omar Téllez Aguayo,PRI,0,0,0,10706,1,32-38
7,Chiapas,Huehuetán,37,2015,1,1,0,0,0,0,0,0,0,0,Jose Manuel Angel Guzman,PVEM,0,0,0,857223,86,Jul-37
8,Chihuahua,Juarez,37,2015,1,1,0,1,1,1,1,0,1,1,Enrique Serrano Escobar,PRI,0,0,0,857223,96,Aug-37
5,Coahuila,Villa Union,37,2015,1,1,0,0,1,1,0,0,0,0,Ezequiel Fuentes Muñoz,COAL.,0,0,0,857223,158,May-37
10,Durango,Topia,37,2015,0,0,0,1,0,0,0,0,1,0,J. Salvador Vazquez Hinojosa,PRI,0,0,0,857223,161,Oct-37
11,Guanajuato,Silao de la Victoria,37,2015,1,1,0,0,1,1,0,0,0,1,Enrique Benjamín Solís Arzola,PRI,0,0,0,857223,169,Nov-37
12,Guerrero,Ixcateopan de Cuauhtemoc,37,2015,1,0,0,0,0,0,0,0,1,0,Filiberta Honelia Barrera Bahena,PRD,0,0,0,857223,247,Dec-37
13,Hidalgo,Metztitlan,37,2015,0,1,0,0,0,0,0,0,0,0,Wilibaldo Lopez Cervantes,PRD,0,0,0,857223,169,13-37
14,Jalisco,El Grullo,37,2015,1,1,0,0,0,0,0,0,0,0,Enrique Guerrero Santana,PAN,0,0,0,22105,0,14-37
15,Mexico,Huixquilucan,37,2015,1,1,0,0,0,0,0,0,0,1,Carlos Iriarte Mercado,CPEM,0,0,0,22105,0,15-37
16,Michoacan,Huaniqueo,37,2015,1,1,0,0,0,0,0,0,0,0,Maria Eugenia Rosas Gonzalez,PAN,0,0,0,22105,2,16-37
19,Nuevo Leon,Mina,37,2015,1,1,0,0,0,0,0,0,0,0,Gerardo Nicolas Alanis Alanis,CPNL,0,0,0,22105,1,19-37
21,Puebla,Coyotepec,37,2015,1,1,0,0,0,0,0,0,0,0,Marcos Moreno Martinez,CPP,0,0,0,22105,0,21-37
24,San Luis Potosi,Tamazunchale,37,2015,1,1,0,0,0,0,0,0,0,0,Vicente Segura Ortega,C.C.,0,0,0,22105,0,24-37
26,Sonora,Mazatán,37,2015,1,1,0,0,0,0,0,0,0,0,Jesus Armol Gallardo Jimenez,PANAL,0,0,0,22105,0,26-37
28,Tamaulipas,Soto la Marina,37,2015,1,1,0,0,0,0,0,1,0,0,Leonel Tavares Flores,PRI,0,0,0,50339,3,28-37
29,Tlaxcala,Zitlaltepec,37,2015,0,1,0,0,1,1,0,0,0,0,NA,NA,0,0,0,50339,3,29-37
30,Veracruz,Coahuitlán,37,2015,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,50339,3,30-37
31,Yucatan,Huhí,37,2015,1,0,0,0,0,0,0,0,0,0,Roger Marcelo Benitez Espinola,PAN,0,0,0,50339,3,31-37
32,Zacatecas,Pánuco,37,2015,1,1,0,0,0,0,0,0,0,0,Juan Rodriguez Valdez,PRI,0,0,0,50339,3,32-37
7,Chiapas,Huehuetán,37,2016,1,1,0,0,0,0,0,0,0,0,Jose Manuel Angel Guzman,PVEM,0,0,0,50339,3,Jul-37
8,Chihuahua,Juarez,37,2016,1,1,0,1,1,1,1,0,1,1,Enrique Serrano Escobar,PRI,0,0,0,50339,4,Aug-37
5,Coahuila,Villa Union,37,2016,1,1,0,0,1,1,0,0,0,0,Ezequiel Fuentes Muñoz,COAL.,0,0,0,5435,0,May-37
10,Durango,Topia,37,2016,0,0,0,1,0,0,0,0,1,0,J. Salvador Vazquez Hinojosa,PRI,0,0,0,5435,0,Oct-37
11,Guanajuato,Silao de la Victoria,37,2016,1,1,0,0,1,1,0,0,0,1,Enrique Benjamín Solís Arzola,PRI,0,0,0,5435,0,Nov-37
12,Guerrero,Ixcateopan de Cuauhtemoc,37,2016,1,0,0,0,0,0,0,0,1,0,Filiberta Honelia Barrera Bahena,PRD,0,0,0,5435,1,Dec-37
13,Hidalgo,Metztitlan,37,2016,0,1,0,0,0,0,0,0,0,0,Wilibaldo Lopez Cervantes,PRD,0,0,0,5435,1,13-37
14,Jalisco,El Grullo,37,2016,1,1,0,0,0,0,0,0,0,0,Enrique Guerrero Santana,PAN,0,0,0,5435,1,14-37
15,Mexico,Huixquilucan,37,2016,1,1,0,0,0,0,0,0,0,1,Carlos Iriarte Mercado,CPEM,0,0,0,5435,2,15-37
16,Michoacan,Huaniqueo,37,2016,1,1,0,0,0,0,0,0,0,0,Maria Eugenia Rosas Gonzalez,PAN,0,0,0,12180,2,16-37
19,Nuevo Leon,Mina,37,2016,1,1,0,0,0,0,0,0,0,0,Gerardo Nicolas Alanis Alanis,CPNL,0,0,0,12180,0,19-37
21,Puebla,Coyotepec,37,2016,1,1,0,0,0,0,0,0,0,0,Marcos Moreno Martinez,CPP,0,0,0,12180,1,21-37
24,San Luis Potosi,Tamazunchale,37,2016,1,1,0,0,0,0,0,0,0,0,Vicente Segura Ortega,C.C.,0,0,0,12180,0,24-37
26,Sonora,Mazatán,37,2016,1,1,0,0,0,0,0,0,0,0,Jesus Armol Gallardo Jimenez,PANAL,0,0,0,12180,1,26-37
28,Tamaulipas,Soto la Marina,37,2016,1,1,0,0,0,0,0,1,0,0,Leonel Tavares Flores,PRI,0,0,0,12180,4,28-37
29,Tlaxcala,Zitlaltepec,37,2016,0,1,0,0,1,1,0,0,0,0,NA,NA,0,0,0,12180,0,29-37
30,Veracruz,Coahuitlán,37,2016,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,41511,4,30-37
31,Yucatan,Huhí,37,2016,1,0,0,0,0,0,0,0,0,0,Roger Marcelo Benitez Espinola,PAN,0,0,0,41511,2,31-37
32,Zacatecas,Pánuco,37,2016,1,1,0,0,0,0,0,0,0,0,Juan Rodriguez Valdez,PRI,0,0,0,41511,4,32-37
7,Chiapas,Huehuetán,37,2017,1,1,0,0,0,0,0,0,0,0,José Manuel Ángel Villalobos,PVEM-PANAL,0,0,0,41511,4,Jul-37
8,Chihuahua,Juarez,37,2017,1,1,0,1,1,1,1,0,1,1,Héctor Armando Cabada Alvídrez,INDEPENDIENTE,0,0,0,41511,6,Aug-37
5,Coahuila,Villa Union,37,2017,1,1,0,0,1,1,0,0,0,0,Sergio Cárdenas Chapa,PSDI,0,0,0,41511,8,May-37
10,Durango,Topia,37,2017,0,0,0,1,0,0,0,0,1,0,Juan Manuel Altamirano,PRI,0,0,0,41511,4,Oct-37
11,Guanajuato,Silao de la Victoria,37,2017,1,1,0,0,1,1,0,0,0,1,Juan Antonio Morales Maciel,PAN,0,0,0,12554,0,Nov-37
12,Guerrero,Ixcateopan de Cuauhtemoc,37,2017,1,0,0,0,0,0,0,0,1,0,Víctor Delgado Nava,PRD/PT,0,0,0,12554,0,Dec-37
13,Hidalgo,Metztitlan,37,2017,0,1,0,0,0,0,0,0,0,0,Fernando Baltazar Monzalvo,PRD,0,0,0,12554,4,13-37
14,Jalisco,El Grullo,37,2017,1,1,0,0,0,0,0,0,0,0,Jesús Chagollan Hernández,PAN,0,0,0,12554,2,14-37
15,Mexico,Huixquilucan,37,2017,1,1,0,0,0,0,0,0,0,1,Leonardo Mondragon Ortega,PRD,0,0,0,12554,3,15-37
16,Michoacan,Huaniqueo,37,2017,1,1,0,0,0,0,0,0,0,0,Heriberto Ambris Tovar,PRD,0,0,0,12554,2,16-37
19,Nuevo Leon,Mina,37,2017,1,1,0,0,0,0,0,0,0,0,Damaso Avelino Cárdenas Gutiérrez,PRI,0,0,0,12554,2,19-37
21,Puebla,Coyotepec,37,2017,1,1,0,0,0,0,0,0,0,0,Alfredo Rodríguez Ocaña,PRI/PVEM,0,0,0,15385,1,21-37
24,San Luis Potosi,Tamazunchale,37,2017,1,1,0,0,0,0,0,0,0,0,Gabriel Hernández Aguilar,PRI,0,0,0,15385,1,24-37
26,Sonora,Mazatán,37,2017,1,1,0,0,0,0,0,0,0,0,Jorge Luis Duarte Flores,PRI/PVEM/ALIANZA,0,0,0,15385,2,26-37
28,Tamaulipas,Soto la Marina,37,2017,1,1,0,0,0,0,0,1,0,0,Habiel Medina Flores,PAN,0,0,0,15385,3,28-37
29,Tlaxcala,Zitlaltepec,37,2017,0,1,0,0,1,1,0,0,0,0,Roosebelt Rodríguez García,PVEM,0,0,0,15385,1,29-37
30,Veracruz,Coahuitlán,37,2017,0,0,0,0,0,0,0,0,0,0,Miguel Antonio Castillo,PCARDE,0,0,0,15385,0,30-37
31,Yucatan,Huhí,37,2017,1,0,0,0,0,0,0,0,0,0,Luis Alberto Echeverria Montero,PRI,0,0,0,15385,2,31-37
32,Zacatecas,Pánuco,37,2017,1,1,0,0,0,0,0,0,0,0,Benjamin Nuñez Cazares,PRI-PVEM,0,0,0,316957,24,32-37
7,Chiapas,Huehuetán,37,2018,1,1,0,0,0,0,0,0,0,0,José Manuel Ángel Villalobos,PVEM-PANAL,0,0,0,316957,37,Jul-37
8,Chihuahua,Juarez,37,2018,1,1,0,1,1,1,1,0,1,1,Héctor Armando Cabada Alvídrez,INDEPENDIENTE,0,0,0,316957,69,Aug-37
5,Coahuila,Villa Union,37,2018,1,1,0,0,1,1,0,0,0,0,Sergio Cárdenas Chapa,PSDI,0,0,0,316957,54,May-37
10,Durango,Topia,37,2018,0,0,0,1,0,0,0,0,1,0,Juan Manuel Altamirano,PRI,0,0,0,316957,68,Oct-37
11,Guanajuato,Silao de la Victoria,37,2018,1,1,0,0,1,1,0,0,0,1,Juan Antonio Morales Maciel,PAN,0,0,0,316957,97,Nov-37
12,Guerrero,Ixcateopan de Cuauhtemoc,37,2018,1,0,0,0,0,0,0,0,1,0,Víctor Delgado Nava,PRD/PT,0,0,0,316957,67,Dec-37
13,Hidalgo,Metztitlan,37,2018,0,1,0,0,0,0,0,0,0,0,Fernando Baltazar Monzalvo,PRD,0,0,0,31155,2,13-37
14,Jalisco,El Grullo,37,2018,1,1,0,0,0,0,0,0,0,0,Jesús Chagollan Hernández,PAN,0,0,0,31155,5,14-37
15,Mexico,Huixquilucan,37,2018,1,1,0,0,0,0,0,0,0,1,Leonardo Mondragon Ortega,PRD,0,0,0,31155,0,15-37
16,Michoacan,Huaniqueo,37,2018,1,1,0,0,0,0,0,0,0,0,Heriberto Ambris Tovar,PRD,0,0,0,31155,6,16-37
19,Nuevo Leon,Mina,37,2018,1,1,0,0,0,0,0,0,0,0,Damaso Avelino Cárdenas Gutiérrez,PRI,0,0,0,31155,6,19-37
21,Puebla,Coyotepec,37,2018,1,1,0,0,0,0,0,0,0,0,Alfredo Rodríguez Ocaña,PRI/PVEM,0,0,0,31155,2,21-37
24,San Luis Potosi,Tamazunchale,37,2018,1,1,0,0,0,0,0,0,0,0,Gabriel Hernández Aguilar,PRI,0,0,0,31155,3,24-37
26,Sonora,Mazatán,37,2018,1,1,0,0,0,0,0,0,0,0,Jorge Luis Duarte Flores,PRI/PVEM/ALIANZA,0,0,0,98981,3,26-37
28,Tamaulipas,Soto la Marina,37,2018,1,1,0,0,0,0,0,1,0,0,Habiel Medina Flores,PAN,0,0,0,98981,6,28-37
29,Tlaxcala,Zitlaltepec,37,2018,0,1,0,0,1,1,0,0,0,0,Roosebelt Rodríguez García,PVEM,0,0,0,98981,19,29-37
30,Veracruz,Coahuitlán,37,2018,0,0,0,0,0,0,0,0,0,0,Miguel Antonio Castillo,PCARDE,0,0,0,98981,7,30-37
31,Yucatan,Huhí,37,2018,1,0,0,0,0,0,0,0,0,0,Luis Alberto Echeverria Montero,PRI,0,0,0,98981,5,31-37
32,Zacatecas,Pánuco,37,2018,1,1,0,0,0,0,0,0,0,0,Benjamin Nuñez Cazares,PRI-PVEM,0,0,0,98981,3,32-37
7,Chiapas,Huehuetán,37,2019,1,1,0,0,0,0,0,0,0,0,Víctoria Aurelia Guzmán Reyes,MRN,0,0,0,98981,9,Jul-37
8,Chihuahua,Juarez,37,2019,1,1,0,1,1,1,1,0,1,1,Héctor Armando Cabada Alvídrez / Carlos Ponce Torres,,0,0,0,16178,1,Aug-37
5,Coahuila,Villa Union,37,2019,1,1,0,0,1,1,0,0,0,0,Narcedalia Padrón Arizpe,PAN,0,0,0,16178,1,May-37
10,Durango,Topia,37,2019,0,0,0,1,0,0,0,0,1,0,Orlando Gregorio Herrera Aviña,PAN,0,0,0,16178,1,Oct-37
11,Guanajuato,Silao de la Victoria,37,2019,1,1,0,0,1,1,0,0,0,1,José Antonio Trejo Valdepeña,PAN,1,1,0,16178,0,Nov-37
12,Guerrero,Ixcateopan de Cuauhtemoc,37,2019,1,0,0,0,0,0,0,0,1,0,Ruperta Nicolás Hilario,MC,0,0,0,16178,1,Dec-37
13,Hidalgo,Metztitlan,37,2019,0,1,0,0,0,0,0,0,0,0,Alfredo Morales Mora,PRI,0,0,0,16178,1,13-37
14,Jalisco,El Grullo,37,2019,1,1,0,0,0,0,0,0,0,0,Mónica Marín Buenrostro,PRI,0,0,0,16178,1,14-37
15,Mexico,Huixquilucan,37,2019,1,1,0,0,0,0,0,0,0,1,Diego Vargas Colín,PRI,0,0,0,15864,0,15-37
16,Michoacan,Huaniqueo,37,2019,1,1,0,0,0,0,0,0,0,0,Trinidad Vázquez Herrera,PRD,0,0,0,15864,4,16-37
19,Nuevo Leon,Mina,37,2019,1,1,0,0,0,0,0,0,0,0,Damaso Avelino Cárdenas Gutiérrez,MRN,0,0,0,15864,4,19-37
21,Puebla,Coyotepec,37,2019,1,1,0,0,0,0,0,0,0,0,Eleuterio Melchor Campos,PRI,0,0,0,15864,1,21-37
24,San Luis Potosi,Tamazunchale,37,2019,1,1,0,0,0,0,0,0,0,0,Rosalba Chavira Baca,PRI,0,0,0,15864,6,24-37
26,Sonora,Mazatán,37,2019,1,1,0,0,0,0,0,0,0,0,Alma Celina Mada Castillo,PAN,0,0,0,15864,5,26-37
28,Tamaulipas,Soto la Marina,37,2019,1,1,0,0,0,0,0,1,0,0,Abel Enrique Gámez Cantú,PAN,0,0,0,15864,3,28-37
29,Tlaxcala,Zitlaltepec,37,2019,0,1,0,0,1,1,0,0,0,0,Cruz Alejandro Juárez,PRI,0,0,0,4339,0,29-37
30,Veracruz,Coahuitlán,37,2019,0,0,0,0,0,0,0,0,0,0,Isaac García Alarez,PRI,0,0,0,4339,1,30-37
31,Yucatan,Huhí,37,2019,1,0,0,0,0,0,0,0,0,0,Roger Benítez,PAN,0,0,0,4339,0,31-37
32,Zacatecas,Pánuco,37,2019,1,1,0,0,0,0,0,0,0,0,Abraham Castro Trejo,NA,0,0,0,4339,0,32-37
7,Chiapas,Huehuetán,37,2020,1,1,0,0,0,0,0,0,0,0,Víctoria Aurelia Guzmán Reyes,MRN,0,0,0,4339,2,Jul-37
8,Chihuahua,Juarez,37,2020,1,1,0,1,1,1,1,0,1,1,Héctor Armando Cabada Alvídrez / Carlos Ponce Torres,,0,0,0,4339,1,Aug-37
5,Coahuila,Villa Union,37,2020,1,1,0,0,1,1,0,0,0,0,Narcedalia Padrón Arizpe,PAN,0,0,0,4339,1,May-37
10,Durango,Topia,37,2020,0,0,0,1,0,0,0,0,1,0,Orlando Gregorio Herrera Aviña,PAN,0,0,0,40255,7,Oct-37
11,Guanajuato,Silao de la Victoria,37,2020,1,1,0,0,1,1,0,0,0,1,José Antonio Trejo Valdepeña,PAN,0,0,0,40255,9,Nov-37
12,Guerrero,Ixcateopan de Cuauhtemoc,37,2020,1,0,0,0,0,0,0,0,1,0,Ruperta Nicolás Hilario,MC,0,0,0,40255,8,Dec-37
13,Hidalgo,Metztitlan,37,2020,0,1,0,0,0,0,0,0,0,0,Alfredo Morales Mora,PRI,0,0,0,40255,7,13-37
14,Jalisco,El Grullo,37,2020,1,1,0,0,0,0,0,0,0,0,Mónica Marín Buenrostro,PRI,0,0,0,40255,8,14-37
15,Mexico,Huixquilucan,37,2020,1,1,0,0,0,0,0,0,0,1,Diego Vargas Colín,PRI,0,0,0,40255,12,15-37
16,Michoacan,Huaniqueo,37,2020,1,1,0,0,0,0,0,0,0,0,Trinidad Vázquez Herrera,PRD,0,0,0,40255,11,16-37
19,Nuevo Leon,Mina,37,2020,1,1,0,0,0,0,0,0,0,0,Damaso Avelino Cárdenas Gutiérrez,MRN,0,0,0,20469,2,19-37
21,Puebla,Coyotepec,37,2020,1,1,0,0,0,0,0,0,0,0,Eleuterio Melchor Campos,PRI,0,0,0,20469,0,21-37
24,San Luis Potosi,Tamazunchale,37,2020,1,1,0,0,0,0,0,0,0,0,Rosalba Chavira Baca,PRI,0,0,0,20469,2,24-37
26,Sonora,Mazatán,37,2020,1,1,0,0,0,0,0,0,0,0,Alma Celina Mada Castillo,PAN,0,0,0,20469,1,26-37
28,Tamaulipas,Soto la Marina,37,2020,1,1,0,0,0,0,0,1,0,0,Abel Enrique Gámez Cantú,PAN,0,0,0,20469,4,28-37
29,Tlaxcala,Zitlaltepec,37,2020,0,1,0,0,1,1,0,0,0,0,Cruz Alejandro Juárez,PRI,0,0,0,20469,2,29-37
30,Veracruz,Coahuitlán,37,2020,0,0,0,0,0,0,0,0,0,0,Isaac García Alarez,PRI,0,0,0,20469,1,30-37
31,Yucatan,Huhí,37,2020,1,0,0,0,0,0,0,0,0,0,Roger Benítez,PAN,0,0,0,15641,1,31-37
32,Zacatecas,Pánuco,37,2020,1,1,0,0,0,0,0,0,0,0,Abraham Castro Trejo,NA,0,0,0,15641,6,32-37
7,Chiapas,Huehuetán,37,2021,1,1,0,0,0,0,0,0,0,0,Jose Manuel Angel Villalobos,PVEM,0,0,0,15641,2,Jul-37
8,Chihuahua,Juarez,37,2021,1,1,0,1,1,1,1,0,1,1,Cruz Pérez Cuéllar,Morena-PT-NA,0,0,0,15641,1,Aug-37
